time, S, I, R
764.35,37.3614,7.85713e-19,162.639
764.4,37.3614,7.83256e-19,162.639
764.45,37.3614,7.80807e-19,162.639
764.5,37.3614,7.78366e-19,162.639
764.55,37.3614,7.75932e-19,162.639
764.6,37.3614,7.73505e-19,162.639
764.65,37.3614,7.71086e-19,162.639
764.7,37.3614,7.68675e-19,162.639
764.75,37.3614,7.66272e-19,162.639
764.8,37.3614,7.63875e-19,162.639
764.85,37.3614,7.61487e-19,162.639
764.9,37.3614,7.59106e-19,162.639
764.95,37.3614,7.56732e-19,162.639
765,37.3614,7.54365e-19,162.639
765.05,37.3614,7.52007e-19,162.639
765.1,37.3614,7.49655e-19,162.639
765.15,37.3614,7.47311e-19,162.639
765.2,37.3614,7.44974e-19,162.639
765.25,37.3614,7.42644e-19,162.639
765.3,37.3614,7.40322e-19,162.639
765.35,37.3614,7.38007e-19,162.639
765.4,37.3614,7.35699e-19,162.639
765.45,37.3614,7.33399e-19,162.639
765.5,37.3614,7.31105e-19,162.639
765.55,37.3614,7.28819e-19,162.639
765.6,37.3614,7.2654e-19,162.639
765.65,37.3614,7.24268e-19,162.639
765.7,37.3614,7.22003e-19,162.639
765.75,37.3614,7.19746e-19,162.639
765.8,37.3614,7.17495e-19,162.639
765.85,37.3614,7.15251e-19,162.639
765.9,37.3614,7.13015e-19,162.639
765.95,37.3614,7.10785e-19,162.639
766,37.3614,7.08563e-19,162.639
766.05,37.3614,7.06347e-19,162.639
766.1,37.3614,7.04138e-19,162.639
766.15,37.3614,7.01936e-19,162.639
766.2,37.3614,6.99741e-19,162.639
766.25,37.3614,6.97553e-19,162.639
766.3,37.3614,6.95372e-19,162.639
766.35,37.3614,6.93197e-19,162.639
766.4,37.3614,6.9103e-19,162.639
766.45,37.3614,6.88869e-19,162.639
766.5,37.3614,6.86715e-19,162.639
766.55,37.3614,6.84567e-19,162.639
766.6,37.3614,6.82427e-19,162.639
766.65,37.3614,6.80293e-19,162.639
766.7,37.3614,6.78165e-19,162.639
766.75,37.3614,6.76045e-19,162.639
766.8,37.3614,6.73931e-19,162.639
766.85,37.3614,6.71823e-19,162.639
766.9,37.3614,6.69723e-19,162.639
766.95,37.3614,6.67628e-19,162.639
767,37.3614,6.65541e-19,162.639
767.05,37.3614,6.6346e-19,162.639
767.1,37.3614,6.61385e-19,162.639
767.15,37.3614,6.59317e-19,162.639
767.2,37.3614,6.57255e-19,162.639
767.25,37.3614,6.552e-19,162.639
767.3,37.3614,6.53151e-19,162.639
767.35,37.3614,6.51108e-19,162.639
767.4,37.3614,6.49072e-19,162.639
767.45,37.3614,6.47043e-19,162.639
767.5,37.3614,6.45019e-19,162.639
767.55,37.3614,6.43002e-19,162.639
767.6,37.3614,6.40992e-19,162.639
767.65,37.3614,6.38987e-19,162.639
767.7,37.3614,6.36989e-19,162.639
767.75,37.3614,6.34997e-19,162.639
767.8,37.3614,6.33012e-19,162.639
767.85,37.3614,6.31032e-19,162.639
767.9,37.3614,6.29059e-19,162.639
767.95,37.3614,6.27092e-19,162.639
768,37.3614,6.25131e-19,162.639
768.05,37.3614,6.23176e-19,162.639
768.1,37.3614,6.21227e-19,162.639
768.15,37.3614,6.19285e-19,162.639
768.2,37.3614,6.17348e-19,162.639
768.25,37.3614,6.15418e-19,162.639
768.3,37.3614,6.13493e-19,162.639
768.35,37.3614,6.11575e-19,162.639
768.4,37.3614,6.09663e-19,162.639
768.45,37.3614,6.07756e-19,162.639
768.5,37.3614,6.05856e-19,162.639
768.55,37.3614,6.03961e-19,162.639
768.6,37.3614,6.02073e-19,162.639
768.65,37.3614,6.0019e-19,162.639
768.7,37.3614,5.98313e-19,162.639
768.75,37.3614,5.96442e-19,162.639
768.8,37.3614,5.94577e-19,162.639
768.85,37.3614,5.92718e-19,162.639
768.9,37.3614,5.90864e-19,162.639
768.95,37.3614,5.89017e-19,162.639
769,37.3614,5.87175e-19,162.639
769.05,37.3614,5.85339e-19,162.639
769.1,37.3614,5.83508e-19,162.639
769.15,37.3614,5.81684e-19,162.639
769.2,37.3614,5.79865e-19,162.639
769.25,37.3614,5.78051e-19,162.639
769.3,37.3614,5.76244e-19,162.639
769.35,37.3614,5.74442e-19,162.639
769.4,37.3614,5.72646e-19,162.639
769.45,37.3614,5.70855e-19,162.639
769.5,37.3614,5.6907e-19,162.639
769.55,37.3614,5.6729e-19,162.639
769.6,37.3614,5.65516e-19,162.639
769.65,37.3614,5.63748e-19,162.639
769.7,37.3614,5.61985e-19,162.639
769.75,37.3614,5.60228e-19,162.639
769.8,37.3614,5.58476e-19,162.639
769.85,37.3614,5.5673e-19,162.639
769.9,37.3614,5.54989e-19,162.639
769.95,37.3614,5.53253e-19,162.639
770,37.3614,5.51523e-19,162.639
770.05,37.3614,5.49799e-19,162.639
770.1,37.3614,5.48079e-19,162.639
770.15,37.3614,5.46365e-19,162.639
770.2,37.3614,5.44657e-19,162.639
770.25,37.3614,5.42954e-19,162.639
770.3,37.3614,5.41256e-19,162.639
770.35,37.3614,5.39563e-19,162.639
770.4,37.3614,5.37876e-19,162.639
770.45,37.3614,5.36194e-19,162.639
770.5,37.3614,5.34518e-19,162.639
770.55,37.3614,5.32846e-19,162.639
770.6,37.3614,5.3118e-19,162.639
770.65,37.3614,5.29519e-19,162.639
770.7,37.3614,5.27863e-19,162.639
770.75,37.3614,5.26212e-19,162.639
770.8,37.3614,5.24567e-19,162.639
770.85,37.3614,5.22927e-19,162.639
770.9,37.3614,5.21291e-19,162.639
770.95,37.3614,5.19661e-19,162.639
771,37.3614,5.18036e-19,162.639
771.05,37.3614,5.16416e-19,162.639
771.1,37.3614,5.14802e-19,162.639
771.15,37.3614,5.13192e-19,162.639
771.2,37.3614,5.11587e-19,162.639
771.25,37.3614,5.09987e-19,162.639
771.3,37.3614,5.08392e-19,162.639
771.35,37.3614,5.06803e-19,162.639
771.4,37.3614,5.05218e-19,162.639
771.45,37.3614,5.03638e-19,162.639
771.5,37.3614,5.02063e-19,162.639
771.55,37.3614,5.00493e-19,162.639
771.6,37.3614,4.98928e-19,162.639
771.65,37.3614,4.97368e-19,162.639
771.7,37.3614,4.95813e-19,162.639
771.75,37.3614,4.94262e-19,162.639
771.8,37.3614,4.92717e-19,162.639
771.85,37.3614,4.91176e-19,162.639
771.9,37.3614,4.8964e-19,162.639
771.95,37.3614,4.88109e-19,162.639
772,37.3614,4.86583e-19,162.639
772.05,37.3614,4.85061e-19,162.639
772.1,37.3614,4.83544e-19,162.639
772.15,37.3614,4.82032e-19,162.639
772.2,37.3614,4.80525e-19,162.639
772.25,37.3614,4.79022e-19,162.639
772.3,37.3614,4.77524e-19,162.639
772.35,37.3614,4.76031e-19,162.639
772.4,37.3614,4.74543e-19,162.639
772.45,37.3614,4.73059e-19,162.639
772.5,37.3614,4.71579e-19,162.639
772.55,37.3614,4.70105e-19,162.639
772.6,37.3614,4.68635e-19,162.639
772.65,37.3614,4.67169e-19,162.639
772.7,37.3614,4.65708e-19,162.639
772.75,37.3614,4.64252e-19,162.639
772.8,37.3614,4.628e-19,162.639
772.85,37.3614,4.61353e-19,162.639
772.9,37.3614,4.59911e-19,162.639
772.95,37.3614,4.58472e-19,162.639
773,37.3614,4.57039e-19,162.639
773.05,37.3614,4.5561e-19,162.639
773.1,37.3614,4.54185e-19,162.639
773.15,37.3614,4.52765e-19,162.639
773.2,37.3614,4.51349e-19,162.639
773.25,37.3614,4.49937e-19,162.639
773.3,37.3614,4.4853e-19,162.639
773.35,37.3614,4.47128e-19,162.639
773.4,37.3614,4.4573e-19,162.639
773.45,37.3614,4.44336e-19,162.639
773.5,37.3614,4.42946e-19,162.639
773.55,37.3614,4.41561e-19,162.639
773.6,37.3614,4.40181e-19,162.639
773.65,37.3614,4.38804e-19,162.639
773.7,37.3614,4.37432e-19,162.639
773.75,37.3614,4.36064e-19,162.639
773.8,37.3614,4.347e-19,162.639
773.85,37.3614,4.33341e-19,162.639
773.9,37.3614,4.31986e-19,162.639
773.95,37.3614,4.30635e-19,162.639
774,37.3614,4.29289e-19,162.639
774.05,37.3614,4.27946e-19,162.639
774.1,37.3614,4.26608e-19,162.639
774.15,37.3614,4.25274e-19,162.639
774.2,37.3614,4.23944e-19,162.639
774.25,37.3614,4.22619e-19,162.639
774.3,37.3614,4.21297e-19,162.639
774.35,37.3614,4.1998e-19,162.639
774.4,37.3614,4.18666e-19,162.639
774.45,37.3614,4.17357e-19,162.639
774.5,37.3614,4.16052e-19,162.639
774.55,37.3614,4.14751e-19,162.639
774.6,37.3614,4.13454e-19,162.639
774.65,37.3614,4.12161e-19,162.639
774.7,37.3614,4.10872e-19,162.639
774.75,37.3614,4.09588e-19,162.639
774.8,37.3614,4.08307e-19,162.639
774.85,37.3614,4.0703e-19,162.639
774.9,37.3614,4.05757e-19,162.639
774.95,37.3614,4.04488e-19,162.639
775,37.3614,4.03223e-19,162.639
775.05,37.3614,4.01963e-19,162.639
775.1,37.3614,4.00706e-19,162.639
775.15,37.3614,3.99453e-19,162.639
775.2,37.3614,3.98204e-19,162.639
775.25,37.3614,3.96958e-19,162.639
775.3,37.3614,3.95717e-19,162.639
775.35,37.3614,3.9448e-19,162.639
775.4,37.3614,3.93246e-19,162.639
775.45,37.3614,3.92016e-19,162.639
775.5,37.3614,3.90791e-19,162.639
775.55,37.3614,3.89569e-19,162.639
775.6,37.3614,3.8835e-19,162.639
775.65,37.3614,3.87136e-19,162.639
775.7,37.3614,3.85925e-19,162.639
775.75,37.3614,3.84719e-19,162.639
775.8,37.3614,3.83516e-19,162.639
775.85,37.3614,3.82316e-19,162.639
775.9,37.3614,3.81121e-19,162.639
775.95,37.3614,3.79929e-19,162.639
776,37.3614,3.78741e-19,162.639
776.05,37.3614,3.77557e-19,162.639
776.1,37.3614,3.76376e-19,162.639
776.15,37.3614,3.75199e-19,162.639
776.2,37.3614,3.74026e-19,162.639
776.25,37.3614,3.72856e-19,162.639
776.3,37.3614,3.7169e-19,162.639
776.35,37.3614,3.70528e-19,162.639
776.4,37.3614,3.69369e-19,162.639
776.45,37.3614,3.68214e-19,162.639
776.5,37.3614,3.67063e-19,162.639
776.55,37.3614,3.65915e-19,162.639
776.6,37.3614,3.64771e-19,162.639
776.65,37.3614,3.6363e-19,162.639
776.7,37.3614,3.62493e-19,162.639
776.75,37.3614,3.6136e-19,162.639
776.8,37.3614,3.6023e-19,162.639
776.85,37.3614,3.59103e-19,162.639
776.9,37.3614,3.5798e-19,162.639
776.95,37.3614,3.56861e-19,162.639
777,37.3614,3.55745e-19,162.639
777.05,37.3614,3.54632e-19,162.639
777.1,37.3614,3.53523e-19,162.639
777.15,37.3614,3.52418e-19,162.639
777.2,37.3614,3.51316e-19,162.639
777.25,37.3614,3.50217e-19,162.639
777.3,37.3614,3.49122e-19,162.639
777.35,37.3614,3.48031e-19,162.639
777.4,37.3614,3.46942e-19,162.639
777.45,37.3614,3.45857e-19,162.639
777.5,37.3614,3.44776e-19,162.639
777.55,37.3614,3.43698e-19,162.639
777.6,37.3614,3.42623e-19,162.639
777.65,37.3614,3.41552e-19,162.639
777.7,37.3614,3.40484e-19,162.639
777.75,37.3614,3.39419e-19,162.639
777.8,37.3614,3.38357e-19,162.639
777.85,37.3614,3.37299e-19,162.639
777.9,37.3614,3.36245e-19,162.639
777.95,37.3614,3.35193e-19,162.639
778,37.3614,3.34145e-19,162.639
778.05,37.3614,3.331e-19,162.639
778.1,37.3614,3.32059e-19,162.639
778.15,37.3614,3.3102e-19,162.639
778.2,37.3614,3.29985e-19,162.639
778.25,37.3614,3.28953e-19,162.639
778.3,37.3614,3.27925e-19,162.639
778.35,37.3614,3.26899e-19,162.639
778.4,37.3614,3.25877e-19,162.639
778.45,37.3614,3.24858e-19,162.639
778.5,37.3614,3.23842e-19,162.639
778.55,37.3614,3.22829e-19,162.639
778.6,37.3614,3.2182e-19,162.639
778.65,37.3614,3.20814e-19,162.639
778.7,37.3614,3.1981e-19,162.639
778.75,37.3614,3.1881e-19,162.639
778.8,37.3614,3.17813e-19,162.639
778.85,37.3614,3.1682e-19,162.639
778.9,37.3614,3.15829e-19,162.639
778.95,37.3614,3.14841e-19,162.639
779,37.3614,3.13857e-19,162.639
779.05,37.3614,3.12875e-19,162.639
779.1,37.3614,3.11897e-19,162.639
779.15,37.3614,3.10922e-19,162.639
779.2,37.3614,3.09949e-19,162.639
779.25,37.3614,3.0898e-19,162.639
779.3,37.3614,3.08014e-19,162.639
779.35,37.3614,3.07051e-19,162.639
779.4,37.3614,3.06091e-19,162.639
779.45,37.3614,3.05133e-19,162.639
779.5,37.3614,3.04179e-19,162.639
779.55,37.3614,3.03228e-19,162.639
779.6,37.3614,3.0228e-19,162.639
779.65,37.3614,3.01335e-19,162.639
779.7,37.3614,3.00392e-19,162.639
779.75,37.3614,2.99453e-19,162.639
779.8,37.3614,2.98517e-19,162.639
779.85,37.3614,2.97583e-19,162.639
779.9,37.3614,2.96653e-19,162.639
779.95,37.3614,2.95725e-19,162.639
780,37.3614,2.948e-19,162.639
780.05,37.3614,2.93878e-19,162.639
780.1,37.3614,2.92959e-19,162.639
780.15,37.3614,2.92043e-19,162.639
780.2,37.3614,2.9113e-19,162.639
780.25,37.3614,2.9022e-19,162.639
780.3,37.3614,2.89312e-19,162.639
780.35,37.3614,2.88408e-19,162.639
780.4,37.3614,2.87506e-19,162.639
780.45,37.3614,2.86607e-19,162.639
780.5,37.3614,2.8571e-19,162.639
780.55,37.3614,2.84817e-19,162.639
780.6,37.3614,2.83926e-19,162.639
780.65,37.3614,2.83038e-19,162.639
780.7,37.3614,2.82153e-19,162.639
780.75,37.3614,2.81271e-19,162.639
780.8,37.3614,2.80392e-19,162.639
780.85,37.3614,2.79515e-19,162.639
780.9,37.3614,2.78641e-19,162.639
780.95,37.3614,2.77769e-19,162.639
781,37.3614,2.76901e-19,162.639
781.05,37.3614,2.76035e-19,162.639
781.1,37.3614,2.75172e-19,162.639
781.15,37.3614,2.74311e-19,162.639
781.2,37.3614,2.73454e-19,162.639
781.25,37.3614,2.72598e-19,162.639
781.3,37.3614,2.71746e-19,162.639
781.35,37.3614,2.70896e-19,162.639
781.4,37.3614,2.70049e-19,162.639
781.45,37.3614,2.69205e-19,162.639
781.5,37.3614,2.68363e-19,162.639
781.55,37.3614,2.67524e-19,162.639
781.6,37.3614,2.66687e-19,162.639
781.65,37.3614,2.65853e-19,162.639
781.7,37.3614,2.65022e-19,162.639
781.75,37.3614,2.64193e-19,162.639
781.8,37.3614,2.63367e-19,162.639
781.85,37.3614,2.62543e-19,162.639
781.9,37.3614,2.61722e-19,162.639
781.95,37.3614,2.60904e-19,162.639
782,37.3614,2.60088e-19,162.639
782.05,37.3614,2.59275e-19,162.639
782.1,37.3614,2.58464e-19,162.639
782.15,37.3614,2.57656e-19,162.639
782.2,37.3614,2.5685e-19,162.639
782.25,37.3614,2.56047e-19,162.639
782.3,37.3614,2.55246e-19,162.639
782.35,37.3614,2.54448e-19,162.639
782.4,37.3614,2.53653e-19,162.639
782.45,37.3614,2.52859e-19,162.639
782.5,37.3614,2.52069e-19,162.639
782.55,37.3614,2.5128e-19,162.639
782.6,37.3614,2.50495e-19,162.639
782.65,37.3614,2.49711e-19,162.639
782.7,37.3614,2.4893e-19,162.639
782.75,37.3614,2.48152e-19,162.639
782.8,37.3614,2.47376e-19,162.639
782.85,37.3614,2.46603e-19,162.639
782.9,37.3614,2.45831e-19,162.639
782.95,37.3614,2.45063e-19,162.639
783,37.3614,2.44296e-19,162.639
783.05,37.3614,2.43532e-19,162.639
783.1,37.3614,2.42771e-19,162.639
783.15,37.3614,2.42012e-19,162.639
783.2,37.3614,2.41255e-19,162.639
783.25,37.3614,2.40501e-19,162.639
783.3,37.3614,2.39749e-19,162.639
783.35,37.3614,2.38999e-19,162.639
783.4,37.3614,2.38251e-19,162.639
783.45,37.3614,2.37506e-19,162.639
783.5,37.3614,2.36764e-19,162.639
783.55,37.3614,2.36023e-19,162.639
783.6,37.3614,2.35285e-19,162.639
783.65,37.3614,2.3455e-19,162.639
783.7,37.3614,2.33816e-19,162.639
783.75,37.3614,2.33085e-19,162.639
783.8,37.3614,2.32356e-19,162.639
783.85,37.3614,2.3163e-19,162.639
783.9,37.3614,2.30905e-19,162.639
783.95,37.3614,2.30183e-19,162.639
784,37.3614,2.29463e-19,162.639
784.05,37.3614,2.28746e-19,162.639
784.1,37.3614,2.28031e-19,162.639
784.15,37.3614,2.27318e-19,162.639
784.2,37.3614,2.26607e-19,162.639
784.25,37.3614,2.25898e-19,162.639
784.3,37.3614,2.25192e-19,162.639
784.35,37.3614,2.24488e-19,162.639
784.4,37.3614,2.23786e-19,162.639
784.45,37.3614,2.23086e-19,162.639
784.5,37.3614,2.22388e-19,162.639
784.55,37.3614,2.21693e-19,162.639
784.6,37.3614,2.20999e-19,162.639
784.65,37.3614,2.20308e-19,162.639
784.7,37.3614,2.1962e-19,162.639
784.75,37.3614,2.18933e-19,162.639
784.8,37.3614,2.18248e-19,162.639
784.85,37.3614,2.17566e-19,162.639
784.9,37.3614,2.16885e-19,162.639
784.95,37.3614,2.16207e-19,162.639
785,37.3614,2.15531e-19,162.639
785.05,37.3614,2.14857e-19,162.639
785.1,37.3614,2.14185e-19,162.639
785.15,37.3614,2.13515e-19,162.639
785.2,37.3614,2.12848e-19,162.639
785.25,37.3614,2.12182e-19,162.639
785.3,37.3614,2.11519e-19,162.639
785.35,37.3614,2.10857e-19,162.639
785.4,37.3614,2.10198e-19,162.639
785.45,37.3614,2.09541e-19,162.639
785.5,37.3614,2.08885e-19,162.639
785.55,37.3614,2.08232e-19,162.639
785.6,37.3614,2.07581e-19,162.639
785.65,37.3614,2.06932e-19,162.639
785.7,37.3614,2.06285e-19,162.639
785.75,37.3614,2.0564e-19,162.639
785.8,37.3614,2.04997e-19,162.639
785.85,37.3614,2.04356e-19,162.639
785.9,37.3614,2.03717e-19,162.639
785.95,37.3614,2.0308e-19,162.639
786,37.3614,2.02445e-19,162.639
786.05,37.3614,2.01812e-19,162.639
786.1,37.3614,2.0118e-19,162.639
786.15,37.3614,2.00551e-19,162.639
786.2,37.3614,1.99924e-19,162.639
786.25,37.3614,1.99299e-19,162.639
786.3,37.3614,1.98676e-19,162.639
786.35,37.3614,1.98055e-19,162.639
786.4,37.3614,1.97435e-19,162.639
786.45,37.3614,1.96818e-19,162.639
786.5,37.3614,1.96202e-19,162.639
786.55,37.3614,1.95589e-19,162.639
786.6,37.3614,1.94977e-19,162.639
786.65,37.3614,1.94368e-19,162.639
786.7,37.3614,1.9376e-19,162.639
786.75,37.3614,1.93154e-19,162.639
786.8,37.3614,1.9255e-19,162.639
786.85,37.3614,1.91948e-19,162.639
786.9,37.3614,1.91348e-19,162.639
786.95,37.3614,1.90749e-19,162.639
787,37.3614,1.90153e-19,162.639
787.05,37.3614,1.89558e-19,162.639
787.1,37.3614,1.88965e-19,162.639
787.15,37.3614,1.88374e-19,162.639
787.2,37.3614,1.87785e-19,162.639
787.25,37.3614,1.87198e-19,162.639
787.3,37.3614,1.86613e-19,162.639
787.35,37.3614,1.86029e-19,162.639
787.4,37.3614,1.85448e-19,162.639
787.45,37.3614,1.84868e-19,162.639
787.5,37.3614,1.8429e-19,162.639
787.55,37.3614,1.83713e-19,162.639
787.6,37.3614,1.83139e-19,162.639
787.65,37.3614,1.82566e-19,162.639
787.7,37.3614,1.81995e-19,162.639
787.75,37.3614,1.81426e-19,162.639
787.8,37.3614,1.80859e-19,162.639
787.85,37.3614,1.80293e-19,162.639
787.9,37.3614,1.7973e-19,162.639
787.95,37.3614,1.79167e-19,162.639
788,37.3614,1.78607e-19,162.639
788.05,37.3614,1.78049e-19,162.639
788.1,37.3614,1.77492e-19,162.639
788.15,37.3614,1.76937e-19,162.639
788.2,37.3614,1.76384e-19,162.639
788.25,37.3614,1.75832e-19,162.639
788.3,37.3614,1.75282e-19,162.639
788.35,37.3614,1.74734e-19,162.639
788.4,37.3614,1.74188e-19,162.639
788.45,37.3614,1.73643e-19,162.639
788.5,37.3614,1.731e-19,162.639
788.55,37.3614,1.72559e-19,162.639
788.6,37.3614,1.72019e-19,162.639
788.65,37.3614,1.71481e-19,162.639
788.7,37.3614,1.70945e-19,162.639
788.75,37.3614,1.7041e-19,162.639
788.8,37.3614,1.69878e-19,162.639
788.85,37.3614,1.69346e-19,162.639
788.9,37.3614,1.68817e-19,162.639
788.95,37.3614,1.68289e-19,162.639
789,37.3614,1.67763e-19,162.639
789.05,37.3614,1.67238e-19,162.639
789.1,37.3614,1.66715e-19,162.639
789.15,37.3614,1.66194e-19,162.639
789.2,37.3614,1.65674e-19,162.639
789.25,37.3614,1.65156e-19,162.639
789.3,37.3614,1.6464e-19,162.639
789.35,37.3614,1.64125e-19,162.639
789.4,37.3614,1.63612e-19,162.639
789.45,37.3614,1.631e-19,162.639
789.5,37.3614,1.6259e-19,162.639
789.55,37.3614,1.62082e-19,162.639
789.6,37.3614,1.61575e-19,162.639
789.65,37.3614,1.61069e-19,162.639
789.7,37.3614,1.60566e-19,162.639
789.75,37.3614,1.60064e-19,162.639
789.8,37.3614,1.59563e-19,162.639
789.85,37.3614,1.59064e-19,162.639
789.9,37.3614,1.58567e-19,162.639
789.95,37.3614,1.58071e-19,162.639
790,37.3614,1.57577e-19,162.639
790.05,37.3614,1.57084e-19,162.639
790.1,37.3614,1.56593e-19,162.639
790.15,37.3614,1.56103e-19,162.639
790.2,37.3614,1.55615e-19,162.639
790.25,37.3614,1.55128e-19,162.639
790.3,37.3614,1.54643e-19,162.639
790.35,37.3614,1.5416e-19,162.639
790.4,37.3614,1.53678e-19,162.639
790.45,37.3614,1.53197e-19,162.639
790.5,37.3614,1.52718e-19,162.639
790.55,37.3614,1.5224e-19,162.639
790.6,37.3614,1.51764e-19,162.639
790.65,37.3614,1.5129e-19,162.639
790.7,37.3614,1.50817e-19,162.639
790.75,37.3614,1.50345e-19,162.639
790.8,37.3614,1.49875e-19,162.639
790.85,37.3614,1.49406e-19,162.639
790.9,37.3614,1.48939e-19,162.639
790.95,37.3614,1.48473e-19,162.639
791,37.3614,1.48009e-19,162.639
791.05,37.3614,1.47546e-19,162.639
791.1,37.3614,1.47085e-19,162.639
791.15,37.3614,1.46625e-19,162.639
791.2,37.3614,1.46166e-19,162.639
791.25,37.3614,1.45709e-19,162.639
791.3,37.3614,1.45254e-19,162.639
791.35,37.3614,1.44799e-19,162.639
791.4,37.3614,1.44347e-19,162.639
791.45,37.3614,1.43895e-19,162.639
791.5,37.3614,1.43445e-19,162.639
791.55,37.3614,1.42997e-19,162.639
791.6,37.3614,1.4255e-19,162.639
791.65,37.3614,1.42104e-19,162.639
791.7,37.3614,1.4166e-19,162.639
791.75,37.3614,1.41217e-19,162.639
791.8,37.3614,1.40775e-19,162.639
791.85,37.3614,1.40335e-19,162.639
791.9,37.3614,1.39896e-19,162.639
791.95,37.3614,1.39458e-19,162.639
792,37.3614,1.39022e-19,162.639
792.05,37.3614,1.38588e-19,162.639
792.1,37.3614,1.38154e-19,162.639
792.15,37.3614,1.37722e-19,162.639
792.2,37.3614,1.37292e-19,162.639
792.25,37.3614,1.36862e-19,162.639
792.3,37.3614,1.36434e-19,162.639
792.35,37.3614,1.36008e-19,162.639
792.4,37.3614,1.35582e-19,162.639
792.45,37.3614,1.35158e-19,162.639
792.5,37.3614,1.34736e-19,162.639
792.55,37.3614,1.34314e-19,162.639
792.6,37.3614,1.33894e-19,162.639
792.65,37.3614,1.33476e-19,162.639
792.7,37.3614,1.33058e-19,162.639
792.75,37.3614,1.32642e-19,162.639
792.8,37.3614,1.32227e-19,162.639
792.85,37.3614,1.31814e-19,162.639
792.9,37.3614,1.31402e-19,162.639
792.95,37.3614,1.30991e-19,162.639
793,37.3614,1.30581e-19,162.639
793.05,37.3614,1.30173e-19,162.639
793.1,37.3614,1.29766e-19,162.639
793.15,37.3614,1.2936e-19,162.639
793.2,37.3614,1.28956e-19,162.639
793.25,37.3614,1.28552e-19,162.639
793.3,37.3614,1.2815e-19,162.639
793.35,37.3614,1.2775e-19,162.639
793.4,37.3614,1.2735e-19,162.639
793.45,37.3614,1.26952e-19,162.639
793.5,37.3614,1.26555e-19,162.639
793.55,37.3614,1.26159e-19,162.639
793.6,37.3614,1.25765e-19,162.639
793.65,37.3614,1.25371e-19,162.639
793.7,37.3614,1.24979e-19,162.639
793.75,37.3614,1.24589e-19,162.639
793.8,37.3614,1.24199e-19,162.639
793.85,37.3614,1.23811e-19,162.639
793.9,37.3614,1.23423e-19,162.639
793.95,37.3614,1.23038e-19,162.639
794,37.3614,1.22653e-19,162.639
794.05,37.3614,1.22269e-19,162.639
794.1,37.3614,1.21887e-19,162.639
794.15,37.3614,1.21506e-19,162.639
794.2,37.3614,1.21126e-19,162.639
794.25,37.3614,1.20747e-19,162.639
794.3,37.3614,1.20369e-19,162.639
794.35,37.3614,1.19993e-19,162.639
794.4,37.3614,1.19618e-19,162.639
794.45,37.3614,1.19244e-19,162.639
794.5,37.3614,1.18871e-19,162.639
794.55,37.3614,1.18499e-19,162.639
794.6,37.3614,1.18129e-19,162.639
794.65,37.3614,1.17759e-19,162.639
794.7,37.3614,1.17391e-19,162.639
794.75,37.3614,1.17024e-19,162.639
794.8,37.3614,1.16658e-19,162.639
794.85,37.3614,1.16293e-19,162.639
794.9,37.3614,1.1593e-19,162.639
794.95,37.3614,1.15567e-19,162.639
795,37.3614,1.15206e-19,162.639
795.05,37.3614,1.14845e-19,162.639
795.1,37.3614,1.14486e-19,162.639
795.15,37.3614,1.14128e-19,162.639
795.2,37.3614,1.13771e-19,162.639
795.25,37.3614,1.13416e-19,162.639
795.3,37.3614,1.13061e-19,162.639
795.35,37.3614,1.12707e-19,162.639
795.4,37.3614,1.12355e-19,162.639
795.45,37.3614,1.12004e-19,162.639
795.5,37.3614,1.11653e-19,162.639
795.55,37.3614,1.11304e-19,162.639
795.6,37.3614,1.10956e-19,162.639
795.65,37.3614,1.10609e-19,162.639
795.7,37.3614,1.10263e-19,162.639
795.75,37.3614,1.09919e-19,162.639
795.8,37.3614,1.09575e-19,162.639
795.85,37.3614,1.09232e-19,162.639
795.9,37.3614,1.08891e-19,162.639
795.95,37.3614,1.0855e-19,162.639
796,37.3614,1.08211e-19,162.639
796.05,37.3614,1.07872e-19,162.639
796.1,37.3614,1.07535e-19,162.639
796.15,37.3614,1.07199e-19,162.639
796.2,37.3614,1.06864e-19,162.639
796.25,37.3614,1.06529e-19,162.639
796.3,37.3614,1.06196e-19,162.639
796.35,37.3614,1.05864e-19,162.639
796.4,37.3614,1.05533e-19,162.639
796.45,37.3614,1.05203e-19,162.639
796.5,37.3614,1.04874e-19,162.639
